sample_index,image_id,relative_path,target_class_id,target_class_name,openai_clip_category,eva02_clip_category,openai_clip_baseline_top1_class_id,openai_clip_baseline_top1_class_name,openai_clip_fudd_top1_class_id,openai_clip_fudd_top1_class_name,openai_clip_baseline_target_rank,openai_clip_fudd_target_rank,eva02_clip_baseline_top1_class_id,eva02_clip_baseline_top1_class_name,eva02_clip_fudd_top1_class_id,eva02_clip_fudd_top1_class_name,eva02_clip_baseline_target_rank,eva02_clip_fudd_target_rank
1688,3490,061.Heermann_Gull/Heermann_Gull_0109_45619.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,3,64,Slaty-backed Gull,58,California Gull,4,3
1689,3491,061.Heermann_Gull/Heermann_Gull_0051_45622.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,4,58,California Gull,58,California Gull,6,4
1690,3492,061.Heermann_Gull/Heermann_Gull_0118_45626.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,3,58,California Gull,58,California Gull,5,5
1691,3494,061.Heermann_Gull/Heermann_Gull_0059_45642.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,4,64,Slaty-backed Gull,58,California Gull,4,3
1692,3495,061.Heermann_Gull/Heermann_Gull_0111_45652.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,8,5,71,Pomarine Jaeger,71,Pomarine Jaeger,,
1693,3496,061.Heermann_Gull/Heermann_Gull_0087_45658.jpg,60,Heermann Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,3,5,64,Slaty-backed Gull,64,Slaty-backed Gull,5,5
1694,3499,061.Heermann_Gull/Heermann_Gull_0023_45686.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,4,58,California Gull,58,California Gull,3,2
1695,3500,061.Heermann_Gull/Heermann_Gull_0034_45693.jpg,60,Heermann Gull,degraded,both_wrong,60,Heermann Gull,58,California Gull,1,2,58,California Gull,58,California Gull,5,5
1696,3505,061.Heermann_Gull/Heermann_Gull_0071_45735.jpg,60,Heermann Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,6,5,64,Slaty-backed Gull,64,Slaty-backed Gull,7,5
1697,3511,061.Heermann_Gull/Heermann_Gull_0013_45771.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,4,58,California Gull,58,California Gull,3,4
1698,3513,061.Heermann_Gull/Heermann_Gull_0138_45269.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,4,64,Slaty-backed Gull,58,California Gull,4,5
1699,3514,061.Heermann_Gull/Heermann_Gull_0097_45783.jpg,60,Heermann Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,2,2,64,Slaty-backed Gull,64,Slaty-backed Gull,6,3
1700,3515,061.Heermann_Gull/Heermann_Gull_0033_45792.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,64,Slaty-backed Gull,64,Slaty-backed Gull,4,3
1701,3519,061.Heermann_Gull/Heermann_Gull_0075_45295.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,8,5,64,Slaty-backed Gull,58,California Gull,5,3
1702,3521,061.Heermann_Gull/Heermann_Gull_0031_45822.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,5,5,58,California Gull,58,California Gull,6,5
1703,3522,061.Heermann_Gull/Heermann_Gull_0090_45834.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,5,5,58,California Gull,58,California Gull,5,5
1704,3525,061.Heermann_Gull/Heermann_Gull_0074_45351.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,4,58,California Gull,58,California Gull,5,5
1705,3526,061.Heermann_Gull/Heermann_Gull_0027_45864.jpg,60,Heermann Gull,both_wrong,both_wrong,64,Slaty-backed Gull,141,Black Tern,,,64,Slaty-backed Gull,64,Slaty-backed Gull,9,7
1706,3527,061.Heermann_Gull/Heermann_Gull_0091_45363.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,5,5,58,California Gull,58,California Gull,6,5
1707,3528,061.Heermann_Gull/Heermann_Gull_0083_45879.jpg,60,Heermann Gull,both_wrong,recovered,58,California Gull,58,California Gull,2,2,58,California Gull,60,Heermann Gull,3,1
1708,3529,061.Heermann_Gull/Heermann_Gull_0121_45375.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,2,64,Slaty-backed Gull,58,California Gull,3,3
1709,3530,061.Heermann_Gull/Heermann_Gull_0046_45888.jpg,60,Heermann Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,9,5,64,Slaty-backed Gull,64,Slaty-backed Gull,5,4
1710,3531,061.Heermann_Gull/Heermann_Gull_0055_45901.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,58,California Gull,58,California Gull,4,2
1711,3536,061.Heermann_Gull/Heermann_Gull_0133_45415.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,3,58,California Gull,58,California Gull,4,4
1712,3537,061.Heermann_Gull/Heermann_Gull_0136_45416.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,4,4,58,California Gull,58,California Gull,5,5
1713,3538,061.Heermann_Gull/Heermann_Gull_0004_45936.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,3,3,58,California Gull,58,California Gull,4,3
1714,3541,061.Heermann_Gull/Heermann_Gull_0110_45968.jpg,60,Heermann Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,4,4,64,Slaty-backed Gull,64,Slaty-backed Gull,5,4
1715,3543,061.Heermann_Gull/Heermann_Gull_0001_45472.jpg,60,Heermann Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,6,6,64,Slaty-backed Gull,58,California Gull,6,6
1716,3547,062.Herring_Gull/Herring_Gull_0049_46508.jpg,61,Herring Gull,recovered,both_correct,64,Slaty-backed Gull,61,Herring Gull,3,1,61,Herring Gull,61,Herring Gull,1,1
1717,3548,062.Herring_Gull/Herring_Gull_0037_48655.jpg,61,Herring Gull,both_wrong,both_correct,64,Slaty-backed Gull,65,Western Gull,4,2,61,Herring Gull,61,Herring Gull,1,1
1718,3549,062.Herring_Gull/Herring_Gull_0115_47123.jpg,61,Herring Gull,both_wrong,both_correct,63,Ring-billed Gull,58,California Gull,4,2,61,Herring Gull,61,Herring Gull,1,1
1719,3550,062.Herring_Gull/Herring_Gull_0070_46615.jpg,61,Herring Gull,both_wrong,both_correct,64,Slaty-backed Gull,64,Slaty-backed Gull,4,4,61,Herring Gull,61,Herring Gull,1,1
1720,3552,062.Herring_Gull/Herring_Gull_0083_48674.jpg,61,Herring Gull,recovered,both_correct,60,Heermann Gull,61,Herring Gull,2,1,61,Herring Gull,61,Herring Gull,1,1
1721,3554,062.Herring_Gull/Herring_Gull_0012_46654.jpg,61,Herring Gull,recovered,both_correct,64,Slaty-backed Gull,61,Herring Gull,4,1,61,Herring Gull,61,Herring Gull,1,1
1722,3556,062.Herring_Gull/Herring_Gull_0001_48205.jpg,61,Herring Gull,both_wrong,both_wrong,63,Ring-billed Gull,63,Ring-billed Gull,7,7,59,Glaucous-winged Gull,59,Glaucous-winged Gull,3,2
1723,3557,062.Herring_Gull/Herring_Gull_0078_48718.jpg,61,Herring Gull,recovered,both_wrong,64,Slaty-backed Gull,61,Herring Gull,3,1,65,Western Gull,65,Western Gull,3,3
1724,3562,062.Herring_Gull/Herring_Gull_0071_48751.jpg,61,Herring Gull,both_wrong,both_correct,64,Slaty-backed Gull,58,California Gull,5,4,61,Herring Gull,61,Herring Gull,1,1
1725,3566,062.Herring_Gull/Herring_Gull_0145_46220.jpg,61,Herring Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,5,3,58,California Gull,58,California Gull,3,3
1726,3568,062.Herring_Gull/Herring_Gull_0120_48822.jpg,61,Herring Gull,both_correct,both_correct,61,Herring Gull,61,Herring Gull,1,1,61,Herring Gull,61,Herring Gull,1,1
1727,3570,062.Herring_Gull/Herring_Gull_0056_46783.jpg,61,Herring Gull,recovered,both_correct,60,Heermann Gull,61,Herring Gull,4,1,61,Herring Gull,61,Herring Gull,1,1
1728,3573,062.Herring_Gull/Herring_Gull_0080_46806.jpg,61,Herring Gull,both_correct,both_correct,61,Herring Gull,61,Herring Gull,1,1,61,Herring Gull,61,Herring Gull,1,1
1729,3576,062.Herring_Gull/Herring_Gull_0087_47841.jpg,61,Herring Gull,both_wrong,recovered,58,California Gull,58,California Gull,3,2,64,Slaty-backed Gull,61,Herring Gull,3,1
1730,3577,062.Herring_Gull/Herring_Gull_0098_46971.jpg,61,Herring Gull,both_wrong,both_wrong,64,Slaty-backed Gull,64,Slaty-backed Gull,7,6,64,Slaty-backed Gull,64,Slaty-backed Gull,5,4
1731,3579,062.Herring_Gull/Herring_Gull_0045_46845.jpg,61,Herring Gull,recovered,both_wrong,64,Slaty-backed Gull,61,Herring Gull,3,1,59,Glaucous-winged Gull,59,Glaucous-winged Gull,2,2
1732,3580,062.Herring_Gull/Herring_Gull_0015_46353.jpg,61,Herring Gull,both_correct,both_correct,61,Herring Gull,61,Herring Gull,1,1,61,Herring Gull,61,Herring Gull,1,1
1733,3581,062.Herring_Gull/Herring_Gull_0058_47383.jpg,61,Herring Gull,both_wrong,both_wrong,60,Heermann Gull,60,Heermann Gull,3,2,60,Heermann Gull,60,Heermann Gull,2,2
1734,3582,062.Herring_Gull/Herring_Gull_0132_47395.jpg,61,Herring Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,6,4,65,Western Gull,65,Western Gull,4,4
1735,3584,062.Herring_Gull/Herring_Gull_0027_46389.jpg,61,Herring Gull,both_wrong,both_correct,64,Slaty-backed Gull,65,Western Gull,6,5,61,Herring Gull,61,Herring Gull,1,1
1736,3585,062.Herring_Gull/Herring_Gull_0068_46392.jpg,61,Herring Gull,both_wrong,both_wrong,64,Slaty-backed Gull,65,Western Gull,7,5,59,Glaucous-winged Gull,59,Glaucous-winged Gull,3,4
1737,3592,062.Herring_Gull/Herring_Gull_0055_47994.jpg,61,Herring Gull,both_wrong,both_wrong,63,Ring-billed Gull,58,California Gull,7,6,59,Glaucous-winged Gull,59,Glaucous-winged Gull,5,5
1738,3593,062.Herring_Gull/Herring_Gull_0076_47497.jpg,61,Herring Gull,recovered,both_wrong,64,Slaty-backed Gull,61,Herring Gull,4,1,64,Slaty-backed Gull,64,Slaty-backed Gull,2,2
1739,3594,062.Herring_Gull/Herring_Gull_0138_48023.jpg,61,Herring Gull,recovered,both_correct,64,Slaty-backed Gull,61,Herring Gull,5,1,61,Herring Gull,61,Herring Gull,1,1
1740,3596,062.Herring_Gull/Herring_Gull_0061_46501.jpg,61,Herring Gull,recovered,both_correct,60,Heermann Gull,61,Herring Gull,2,1,61,Herring Gull,61,Herring Gull,1,1
1741,3598,062.Herring_Gull/Herring_Gull_0103_45996.jpg,61,Herring Gull,both_wrong,both_correct,64,Slaty-backed Gull,58,California Gull,4,2,61,Herring Gull,61,Herring Gull,1,1
1742,3600,062.Herring_Gull/Herring_Gull_0082_47540.jpg,61,Herring Gull,both_wrong,both_correct,64,Slaty-backed Gull,58,California Gull,4,3,61,Herring Gull,61,Herring Gull,1,1
1743,3601,062.Herring_Gull/Herring_Gull_0016_48969.jpg,61,Herring Gull,both_correct,both_correct,61,Herring Gull,61,Herring Gull,1,1,61,Herring Gull,61,Herring Gull,1,1
1744,3603,062.Herring_Gull/Herring_Gull_0093_46029.jpg,61,Herring Gull,both_correct,both_correct,61,Herring Gull,61,Herring Gull,1,1,61,Herring Gull,61,Herring Gull,1,1
1745,3604,062.Herring_Gull/Herring_Gull_0102_48078.jpg,61,Herring Gull,both_wrong,recovered,64,Slaty-backed Gull,64,Slaty-backed Gull,3,4,64,Slaty-backed Gull,61,Herring Gull,2,1
1746,3607,063.Ivory_Gull/Ivory_Gull_0110_49408.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1747,3613,063.Ivory_Gull/Ivory_Gull_0010_49169.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1748,3615,063.Ivory_Gull/Ivory_Gull_0088_49177.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1749,3619,063.Ivory_Gull/Ivory_Gull_0085_49456.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1750,3622,063.Ivory_Gull/Ivory_Gull_0118_49191.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1751,3623,063.Ivory_Gull/Ivory_Gull_0024_49195.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1752,3624,063.Ivory_Gull/Ivory_Gull_0086_49532.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1753,3626,063.Ivory_Gull/Ivory_Gull_0087_49202.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1754,3627,063.Ivory_Gull/Ivory_Gull_0062_49722.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1755,3631,063.Ivory_Gull/Ivory_Gull_0092_49996.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1756,3632,063.Ivory_Gull/Ivory_Gull_0080_49748.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1757,3633,063.Ivory_Gull/Ivory_Gull_0014_48983.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1758,3636,063.Ivory_Gull/Ivory_Gull_0050_49245.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1759,3638,063.Ivory_Gull/Ivory_Gull_0004_49019.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1760,3639,063.Ivory_Gull/Ivory_Gull_0002_49788.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1761,3641,063.Ivory_Gull/Ivory_Gull_0101_49790.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1762,3642,063.Ivory_Gull/Ivory_Gull_0114_49535.jpg,62,Ivory Gull,both_wrong,both_correct,63,Ring-billed Gull,63,Ring-billed Gull,2,2,62,Ivory Gull,62,Ivory Gull,1,1
1763,3643,063.Ivory_Gull/Ivory_Gull_0073_49287.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1764,3644,063.Ivory_Gull/Ivory_Gull_0038_49298.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1765,3646,063.Ivory_Gull/Ivory_Gull_0018_49988.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1766,3648,063.Ivory_Gull/Ivory_Gull_0077_49051.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1767,3649,063.Ivory_Gull/Ivory_Gull_0093_49052.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1768,3651,063.Ivory_Gull/Ivory_Gull_0032_49322.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1769,3652,063.Ivory_Gull/Ivory_Gull_0094_49347.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1770,3654,063.Ivory_Gull/Ivory_Gull_0108_49356.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1771,3656,063.Ivory_Gull/Ivory_Gull_0007_49364.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1772,3659,063.Ivory_Gull/Ivory_Gull_0026_49466.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1773,3662,063.Ivory_Gull/Ivory_Gull_0023_49385.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1774,3664,063.Ivory_Gull/Ivory_Gull_0071_49402.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1775,3666,063.Ivory_Gull/Ivory_Gull_0064_49406.jpg,62,Ivory Gull,both_correct,both_correct,62,Ivory Gull,62,Ivory Gull,1,1,62,Ivory Gull,62,Ivory Gull,1,1
1776,3667,064.Ring_billed_Gull/Ring_Billed_Gull_0013_50180.jpg,63,Ring-billed Gull,both_wrong,degraded,64,Slaty-backed Gull,58,California Gull,2,4,63,Ring-billed Gull,58,California Gull,1,2
1777,3668,064.Ring_billed_Gull/Ring_Billed_Gull_0079_51206.jpg,63,Ring-billed Gull,both_correct,both_correct,63,Ring-billed Gull,63,Ring-billed Gull,1,1,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1778,3669,064.Ring_billed_Gull/Ring_Billed_Gull_0039_50191.jpg,63,Ring-billed Gull,both_correct,both_correct,63,Ring-billed Gull,63,Ring-billed Gull,1,1,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1779,3673,064.Ring_billed_Gull/Ring_Billed_Gull_0045_50215.jpg,63,Ring-billed Gull,both_correct,both_correct,63,Ring-billed Gull,63,Ring-billed Gull,1,1,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1780,3677,064.Ring_billed_Gull/Ring_Billed_Gull_0044_50239.jpg,63,Ring-billed Gull,degraded,degraded,63,Ring-billed Gull,58,California Gull,1,2,63,Ring-billed Gull,58,California Gull,1,2
1781,3679,064.Ring_billed_Gull/Ring_Billed_Gull_0034_51270.jpg,63,Ring-billed Gull,both_correct,both_correct,63,Ring-billed Gull,63,Ring-billed Gull,1,1,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1782,3680,064.Ring_billed_Gull/Ring_Billed_Gull_0038_51275.jpg,63,Ring-billed Gull,degraded,degraded,63,Ring-billed Gull,58,California Gull,1,2,63,Ring-billed Gull,58,California Gull,1,2
1783,3682,064.Ring_billed_Gull/Ring_Billed_Gull_0085_51292.jpg,63,Ring-billed Gull,both_wrong,both_correct,64,Slaty-backed Gull,58,California Gull,2,4,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1784,3683,064.Ring_billed_Gull/Ring_Billed_Gull_0021_51300.jpg,63,Ring-billed Gull,degraded,both_wrong,63,Ring-billed Gull,58,California Gull,1,4,58,California Gull,58,California Gull,4,7
1785,3684,064.Ring_billed_Gull/Ring_Billed_Gull_0009_51301.jpg,63,Ring-billed Gull,both_wrong,both_wrong,60,Heermann Gull,58,California Gull,5,6,61,Herring Gull,58,California Gull,4,7
1786,3685,064.Ring_billed_Gull/Ring_Billed_Gull_0093_51303.jpg,63,Ring-billed Gull,both_wrong,both_correct,64,Slaty-backed Gull,58,California Gull,2,4,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1787,3686,064.Ring_billed_Gull/Ring_Billed_Gull_0107_51306.jpg,63,Ring-billed Gull,both_correct,both_correct,63,Ring-billed Gull,63,Ring-billed Gull,1,1,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1788,3688,064.Ring_billed_Gull/Ring_Billed_Gull_0057_51315.jpg,63,Ring-billed Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,2,58,California Gull,58,California Gull,2,2
1789,3691,064.Ring_billed_Gull/Ring_Billed_Gull_0089_51348.jpg,63,Ring-billed Gull,both_wrong,both_wrong,64,Slaty-backed Gull,64,Slaty-backed Gull,2,2,64,Slaty-backed Gull,64,Slaty-backed Gull,3,5
1790,3696,064.Ring_billed_Gull/Ring_Billed_Gull_0115_51891.jpg,63,Ring-billed Gull,degraded,both_correct,63,Ring-billed Gull,58,California Gull,1,3,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1791,3698,064.Ring_billed_Gull/Ring_Billed_Gull_0128_51403.jpg,63,Ring-billed Gull,both_correct,degraded,63,Ring-billed Gull,63,Ring-billed Gull,1,1,63,Ring-billed Gull,58,California Gull,1,2
1792,3699,064.Ring_billed_Gull/Ring_Billed_Gull_0083_51407.jpg,63,Ring-billed Gull,degraded,both_wrong,63,Ring-billed Gull,61,Herring Gull,1,2,61,Herring Gull,61,Herring Gull,3,4
1793,3704,064.Ring_billed_Gull/Ring_Billed_Gull_0007_51430.jpg,63,Ring-billed Gull,both_wrong,both_wrong,60,Heermann Gull,60,Heermann Gull,4,7,64,Slaty-backed Gull,64,Slaty-backed Gull,3,6
1794,3705,064.Ring_billed_Gull/Ring_Billed_Gull_0051_51440.jpg,63,Ring-billed Gull,degraded,degraded,63,Ring-billed Gull,58,California Gull,1,2,63,Ring-billed Gull,58,California Gull,1,2
1795,3707,064.Ring_billed_Gull/Ring_Billed_Gull_0036_51461.jpg,63,Ring-billed Gull,both_correct,both_correct,63,Ring-billed Gull,63,Ring-billed Gull,1,1,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1796,3708,064.Ring_billed_Gull/Ring_Billed_Gull_0016_50392.jpg,63,Ring-billed Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,3,3,64,Slaty-backed Gull,64,Slaty-backed Gull,2,3
1797,3711,064.Ring_billed_Gull/Ring_Billed_Gull_0078_51494.jpg,63,Ring-billed Gull,both_correct,both_correct,63,Ring-billed Gull,63,Ring-billed Gull,1,1,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1798,3713,064.Ring_billed_Gull/Ring_Billed_Gull_0105_51513.jpg,63,Ring-billed Gull,both_correct,both_correct,63,Ring-billed Gull,63,Ring-billed Gull,1,1,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1799,3714,064.Ring_billed_Gull/Ring_Billed_Gull_0071_52845.jpg,63,Ring-billed Gull,both_wrong,both_correct,64,Slaty-backed Gull,58,California Gull,2,3,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1800,3716,064.Ring_billed_Gull/Ring_Billed_Gull_0056_51523.jpg,63,Ring-billed Gull,degraded,both_wrong,63,Ring-billed Gull,58,California Gull,1,4,58,California Gull,58,California Gull,2,2
1801,3717,064.Ring_billed_Gull/Ring_Billed_Gull_0113_51525.jpg,63,Ring-billed Gull,both_correct,both_correct,63,Ring-billed Gull,63,Ring-billed Gull,1,1,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1802,3719,064.Ring_billed_Gull/Ring_Billed_Gull_0132_51552.jpg,63,Ring-billed Gull,both_correct,both_correct,63,Ring-billed Gull,63,Ring-billed Gull,1,1,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1803,3722,064.Ring_billed_Gull/Ring_Billed_Gull_0029_52613.jpg,63,Ring-billed Gull,both_wrong,both_wrong,64,Slaty-backed Gull,58,California Gull,4,6,64,Slaty-backed Gull,64,Slaty-backed Gull,2,3
1804,3723,064.Ring_billed_Gull/Ring_Billed_Gull_0104_52614.jpg,63,Ring-billed Gull,both_correct,both_correct,63,Ring-billed Gull,63,Ring-billed Gull,1,1,63,Ring-billed Gull,63,Ring-billed Gull,1,1
1805,3726,064.Ring_billed_Gull/Ring_Billed_Gull_0106_52729.jpg,63,Ring-billed Gull,both_wrong,both_wrong,58,California Gull,58,California Gull,2,6,58,California Gull,58,California Gull,3,7
1806,3727,065.Slaty_backed_Gull/Slaty_Backed_Gull_0017_796034.jpg,64,Slaty-backed Gull,degraded,degraded,64,Slaty-backed Gull,58,California Gull,1,3,64,Slaty-backed Gull,65,Western Gull,1,2
1807,3729,065.Slaty_backed_Gull/Slaty_Backed_Gull_0061_53309.jpg,64,Slaty-backed Gull,both_wrong,degraded,58,California Gull,58,California Gull,2,3,64,Slaty-backed Gull,65,Western Gull,1,2
1808,3732,065.Slaty_backed_Gull/Slaty_Backed_Gull_0007_53334.jpg,64,Slaty-backed Gull,both_correct,both_correct,64,Slaty-backed Gull,64,Slaty-backed Gull,1,1,64,Slaty-backed Gull,64,Slaty-backed Gull,1,1
1809,3733,065.Slaty_backed_Gull/Slaty_Backed_Gull_0027_53080.jpg,64,Slaty-backed Gull,both_wrong,both_wrong,63,Ring-billed Gull,65,Western Gull,4,5,65,Western Gull,65,Western Gull,2,2
